cont_id,transaction_id,payment_date,delivery_date,transaction_date,cont_residency_zip,store_name,prod_id,prod_family,prod_subfamily,prod_style,prod_name,other01,prod_category,prod_color,prod_price_net
100000931,100000760,5/25/2007,6/20/2008,5/24/2007,10001,MADISON,100052314,MEUBLE CHAMBRE ADULTE,LIT,LES CONTEMPORAINS,SWEET MONO,MATTRESS,nan,nan,1728.16
100000931,100001835,6/24/2008,6/24/2008,6/24/2008,10001,MADISON,790044707,STORAGE FURNITURE,BARS,LES CONTEMPORAINS,UBLO BAR,VINEYARD BAR RIGHT,FINISH,WOOD,5480.07
100000951,100000076,7/25/2006,3/1/2007,7/25/2006,10016,MADISON,100052224,DECO TAPIS,TAPIS,LES CONTEMPORAINS,CHERGUI,RUG,nan,CENDRE/ASH,2952.71
100000951,100000782,5/23/2007,11/26/2007,5/23/2007,10016,MADISON,790029042,MEUBLE GARNI SALLE A MANGER,CHAISES ET BRIDGES,LES CONTEMPORAINS,ATTITUDE (CHAISES/BRIDGES),CHAIR PSYRA,SPLIT LEATHER,SPLIT LEATHER.,2587.2
100000951,100000782,5/23/2007,2/29/2008,5/23/2007,10016,MADISON,100052300,MEUBLE CHAMBRE ADULTE,LIT,LES CONTEMPORAINS,NEW SWEET DUO,SLATTED BASE,FLAT,NORMAL,1056
100000951,100003568,7/10/2010,9/30/2010,7/10/2010,10016,MADISON,790044560,TABLES,DINING TABLES,LES CONTEMPORAINS,MURANO,DINING TABLE,GLASS,MURANO GLASS- AMBER/GOLD,12908
100000951,100005850,7/8/2012,8/1/2012,7/8/2012,10016,MADISON,790074784,BEDROOM,BEDS,LES CONTEMPORAINS,LIGHT LIT,BED QUEEN SIZE,FABRICS,FABRICS CAT. D,2859.35
100000951,100005912,7/20/2012,8/1/2012,7/20/2012,10016,MADISON,790027677,SOFAS,MODULAR SOFAS,LES CONTEMPORAINS,MAH JONG (1/2),SEAT CUSHION,FABRICS,FABRIC CAT. N,1858.5
100000951,100005912,7/20/2012,12/28/2012,7/20/2012,10016,MADISON,790027646,SOFAS,MODULAR SOFAS,LES CONTEMPORAINS,MAH JONG,STRAIGHT BACK,FABRICS,FABRIC CAT. L,1368.9
100000951,100005912,7/20/2012,8/1/2012,7/20/2012,10016,MADISON,790027677,SOFAS,MODULAR SOFAS,LES CONTEMPORAINS,MAH JONG (1/2),SEAT CUSHION,FABRICS,FABRIC CAT. N,1577.7
100000951,100005912,7/20/2012,8/1/2012,7/20/2012,10016,MADISON,790027675,SOFAS,MODULAR SOFAS,LES CONTEMPORAINS,MAH JONG (1/2),SEAT CUSHION,FABRICS,FABRIC CAT. L,1208.7
100000951,100005912,7/20/2012,8/1/2012,7/20/2012,10016,MADISON,790072322,SOFAS,SECTIONALS,LES CONTEMPORAINS,LAGUNE,3-SEAT 1-ARM UNIT LEFT ARMREST,LEATHER,LEATHER CAT. 03,5479.1
100000951,100005912,7/20/2012,12/28/2012,7/20/2012,10016,MADISON,790027675,SOFAS,MODULAR SOFAS,LES CONTEMPORAINS,MAH JONG (1/2),SEAT CUSHION,FABRICS,FABRIC CAT. L,1208.7
100000951,100005912,7/20/2012,12/28/2012,7/20/2012,10016,MADISON,790074414,SOFAS,MODULAR SOFAS,LES CONTEMPORAINS,MAH JONG,BACK WITH MECHANISM,FABRICS,FABRIC CAT. N,2192.4
100000984,100000917,7/16/2007,1/26/2008,7/16/2007,33434,MADISON,900063881,SALON SIEGES,nan,LES CONTEMPORAINS,CALME BLANC CUIR,OPT : EASY MECHANISM (PER SOFA),nan,nan,723
100000996,100000845,6/20/2007,10/24/2008,6/20/2007,10028,MADISON,100052437,SALON SIEGES,SALON PAR ELEMENT,LES CONTEMPORAINS,ORIGINEL,COMPO DISPLAY STORE NYC,DX (RIGHT),CAT 1,8495.8
100000996,100002205,11/26/2008,3/31/2009,11/26/2008,10028,MADISON,790037845,CHAIRS,CHAIRS,LES CONTEMPORAINS,UGO,CHAIR,SPLIT LEATHER,SPLIT LEATHER.,3304.8
100001021,100010871,6/16/2015,8/17/2015,6/12/2015,10001,MADISON,100900118,MEUBLE SALLE A MANGER,TABLE DE REPAS,LES CONTEMPORAINS,SPARE PART,SPARE PART,nan,nan,298.09
100001026,100000891,7/9/2007,9/18/2007,7/9/2007,10016,MADISON,790026227,MEUBLE GARNI CHAMBRE ADULTE,LIT,LES CONTEMPORAINS,VANITY (CHAMBRE),BED W/NIGHTSTANDS QUEEN 158X203,LEATHER,LEATHER 3 COLORS,8750.17
100001026,100000934,7/18/2007,10/26/2007,7/18/2007,10016,MADISON,790027145,ARMCHAIRS,INDEPENDENT ARMCHAIRS,LES CONTEMPORAINS,DOLCE (LOUNGE CHAIR),LOUNGE CHAIR,LEATHER,LEATHER CAT. C,3601.03
100001033,100001598,4/12/2008,12/8/2008,4/1/2008,10458,MADISON,100100069,DECO TAPIS,TAPIS,LES CONTEMPORAINS,ORGANIC LINES,RUG,nan,DUNE,5850.07
100001033,100001598,4/12/2008,12/8/2008,4/1/2008,10458,MADISON,900004558,SOFAS,SOFA COMPLEMENTARY UNITS,LES CONTEMPORAINS,ROYAL,COVERED BACK (OPTIONAL),LEATHER,LEATHER CAT. 03,6867.08
100001033,100001598,4/12/2008,12/8/2008,4/1/2008,10458,MADISON,790008909,SOFAS,STRAIGHT SOFAS,NOUVEAUX CLASSIQUES,DARLINGTON,3-4 SEAT SOFA,COM,COM,9765.12
100001036,100000906,7/14/2007,2/21/2008,7/14/2007,10011,MADISON,790022641,ARMCHAIRS,INDEPENDENT ARMCHAIRS,LES CONTEMPORAINS,POP (SWIVEL ARMCHAIR),SWIVEL ARMCHAIR,LEATHER,LEATHER CAT. C,4500
100001077,100000961,8/9/2007,9/19/2007,8/4/2007,10128,MADISON,100052310,MEUBLE CHAMBRE ADULTE,LIT,LES CONTEMPORAINS,PRIMO MONO,MATTRESS,nan,nan,1809.9
100001077,100000961,8/9/2007,9/19/2007,8/4/2007,10128,MADISON,790044707,STORAGE FURNITURE,BARS,LES CONTEMPORAINS,UBLO BAR,VINEYARD BAR RIGHT,FINISH,WOOD,5899.5
100001077,100000961,8/9/2007,12/5/2007,8/4/2007,10128,MADISON,790029042,MEUBLE GARNI SALLE A MANGER,CHAISES ET BRIDGES,LES CONTEMPORAINS,ATTITUDE (CHAISES/BRIDGES),CHAIR PSYRA,SPLIT LEATHER,SPLIT LEATHER.,4185
100001101,100013311,9/30/2016,12/23/2016,9/30/2016,10016,MADISON,790207312,ARMCHAIRS,INDEPENDENT ARMCHAIRS,LES CONTEMPORAINS,AIRCELL,ARMCHAIR,LEATHER,LEATHER CAT. 09,5985
100001101,100017678,9/27/2018,2/7/2019,9/27/2018,10016,MADISON,790233210,SOFAS,SECTIONALS,LES CONTEMPORAINS,EPISODE,2.5-SEAT 1-ARM UNIT LEFT ARMREST,LEATHER,LEATHER CAT. 03,4717.5
100001101,100013311,9/30/2016,12/23/2016,9/30/2016,10016,MADISON,100058043,TABLES,DINING TABLES,LES CONTEMPORAINS,VOILES,DINING TABLE,METAL,CHROME / BLACK CHROME / CORTEN,5658.75
100001101,100017678,9/27/2018,2/7/2019,9/27/2018,10016,MADISON,790233102,SOFAS,SECTIONALS,LES CONTEMPORAINS,EPISODE,SQUARE CORNER,LEATHER,LEATHER CAT. 03,3459.5
100001140,100002356,1/26/2009,8/19/2009,1/24/2009,10016,MADISON,790020646,SOFAS,SECTIONALS,NOUVEAUX CLASSIQUES,SERENITE,1.5-SEAT 1-ARM UNIT RIGHT ARMREST,LEATHER,VERONA LEATHER,4663.95
100001140,100002356,1/26/2009,8/19/2009,1/24/2009,10016,MADISON,790012680,COCKTAIL TABLES,FIXED COCKTAIL TABLES,LES CONTEMPORAINS,BANZAI,COCKTAIL TABLE METAL BASE,GLASS,TEMPERED GLASS 12 MM,2886.6
100001140,100001049,9/8/2007,8/19/2009,9/8/2007,10016,MADISON,790029042,MEUBLE GARNI SALLE A MANGER,CHAISES ET BRIDGES,LES CONTEMPORAINS,ATTITUDE (CHAISES/BRIDGES),CHAIR PSYRA,SPLIT LEATHER,SPLIT LEATHER.,4184.81
100012680,100014334,3/29/2017,8/28/2017,3/29/2017,nan,MADISON,790231783,SOFAS,STRAIGHT SOFAS,LES CONTEMPORAINS,MACARON,LOUNGE CHAIR,FABRICS,FABRIC CAT. A1 / COM,2536
100012680,100017305,7/26/2018,12/4/2018,7/26/2018,33309,MADISON,790186538,SOFAS,SOFA COMPLEMENTARY UNITS,LES CONTEMPORAINS,CALISTO 2 - FULL RELAX,BATTERY (FOR SOFA),OPTIONAL,OPTIONAL,2176
100012686,100014587,5/16/2017,11/8/2017,5/16/2017,33480,MADISON,790046947,TABLES,DINING TABLES,LES CONTEMPORAINS,GOLD,DINING TABLE,FINISH,OAK VEENER,3692
100012686,100014587,5/16/2017,11/8/2017,5/16/2017,33480,MADISON,790022236,ARMCHAIRS,RELAX ARMCHAIRS,LES CONTEMPORAINS,BAKEA,PIVOTING ARMCHAIR,LEATHER,LEATHER CAT. 03,4072
100012686,100014410,4/14/2017,10/27/2017,4/14/2017,6525,MADISON,790022240,ARMCHAIRS,OTTOMANS,LES CONTEMPORAINS,BAKEA,OTTOMAN,LEATHER,LEATHER CAT. 03,1260
100012718,100014353,3/31/2017,4/13/2017,3/31/2017,7030,MADISON,790241560,SOFAS,SECTIONALS,LES CONTEMPORAINS,RENCONTRE,3-SEAT 1-ARM UNIT LEFT ARMREST,LEATHER,VERONA LEATHER,4865.31
100012718,100014353,3/31/2017,4/13/2017,3/31/2017,7030,MADISON,790241555,SOFAS,SECTIONALS,LES CONTEMPORAINS,RENCONTRE,LOUNGE CHAIR RIGHT ARMREST,LEATHER,VERONA LEATHER,4016.23
100012748,100014273,3/17/2017,5/25/2017,3/17/2017,10128,MADISON,790022782,BEDDING,BED BASES,LES CONTEMPORAINS,FLAT,BED BASE KING SIZE 195X205 CM,THICKNESS,"ULTRAFLAT FLAT H.3,5 CM",1044
100012748,100014272,3/17/2017,5/23/2017,3/17/2017,10128,MADISON,790138655,SOFAS,OTTOMANS (C),LES CONTEMPORAINS,SCENARIO,SQUARE OTTOMAN,LEATHER,LEATHER CAT. 30,1894.5
100012773,100014282,3/19/2017,8/2/2017,3/19/2017,10011,MADISON,790236347,TABLES,DINING TABLES,LES CONTEMPORAINS,ORA ITO (COLLECTION),DINING TABLE,FINISH,GLOSSY LACQUER,5170
100012776,100014829,6/22/2017,12/21/2017,6/22/2017,60093,MADISON,790206635,SOFAS,MODULAR SOFAS,LES CONTEMPORAINS,MAH JONG (1/2),SEAT CUSHION,FABRICS,FABRIC CAT. G1,1704
100012776,100014829,6/22/2017,12/21/2017,6/22/2017,60093,MADISON,790206479,SOFAS,MODULAR SOFAS,LES CONTEMPORAINS,MAH JONG (1/2),BACK WITH MECHANISM,FABRICS,FABRIC CAT. G1,1392
100012776,100014829,6/22/2017,12/21/2017,6/22/2017,60093,MADISON,790206432,SOFAS,MODULAR SOFAS,LES CONTEMPORAINS,MAH JONG (1/2),STRAIGHT BACK,FABRICS,FABRIC CAT. G1,940
100012773,100014282,3/19/2017,8/2/2017,3/19/2017,10011,MADISON,790170099,CHAIRS,CHAIRS,LES CONTEMPORAINS,LOOP,CHAIR - DARK CRYSTAL,FINISH,POLYCARBONATE,1640
100200758,100201349,9/27/2014,3/26/2015,9/27/2014,19802,PHILADELPHIA,790206634,SOFAS,MODULAR SOFAS,LES CONTEMPORAINS,MAH JONG (1/2),SEAT CUSHION,FABRICS,FABRIC CAT. F1,1904
100200758,100201349,9/27/2014,3/26/2015,9/27/2014,19802,PHILADELPHIA,790206444,SOFAS,MODULAR SOFAS,LES CONTEMPORAINS,MAH JONG (1/2),STRAIGHT BACK,FABRICS,FABRIC CAT. S1,1899.75
100200758,100201197,5/19/2014,9/24/2014,5/19/2014,19802,PHILADELPHIA,790092798,CHAIRS,CHAIRS,NOUVEAUX CLASSIQUES,GRAND HOTEL CHAIRS,CHAIR - SEMI-ANTIQUE FINISH,AS SHOWN,AS SHOWN OCT 2011,2323.2
100200760,100201508,1/24/2015,4/2/2015,1/24/2015,19103,PHILADELPHIA,790162401,COMPLEMENTARY PIECES,MISCELLANEOUS,LES CONTEMPORAINS,CHERCHE MIDI BED,OPTIONAL SUPPORT BARS,OPTIONAL,OPTIONAL,475
100200760,100201508,1/24/2015,4/2/2015,1/24/2015,19103,PHILADELPHIA,790162111,BEDS,BEDS,LES CONTEMPORAINS,CHERCHE MIDI BED,BED KING SIZE - HEADBOARD SIDES IN NUBUCK,LEATHER,SWEET LEATHER,9090
100200760,100200971,7/27/2013,7/30/2013,7/27/2013,19103,PHILADELPHIA,790070337,TABLES,DINING TABLES,LES CONTEMPORAINS,BANZAI,END TABLE,GLASS,GLASS 10 MM,500
100200760,100201508,1/24/2015,4/2/2015,1/24/2015,19103,PHILADELPHIA,790162399,COMPLEMENTARY PIECES,BEDSIDE TABLES,LES CONTEMPORAINS,CHERCHE MIDI BED,BEDSIDE TABLE - WITH ELECTRIC PLUG,OPTIONAL,OPTIONAL,1602
100200823,100201950,8/3/2016,10/18/2017,7/31/2016,18929,PHILADELPHIA,790111602,CHAIRS,CHAIRS,LES CONTEMPORAINS,AMPLITUDE,CHAIR - CHROME-PLATED BASE,FINISH,CHROME-PLATED / LEATHER,5904
100200823,100201950,8/3/2016,10/18/2017,7/31/2016,18929,PHILADELPHIA,790197031,SOFAS,SECTIONALS,LES CONTEMPORAINS,CONNEXE,3-SEAT 1-ARM UNIT LEFT ARMREST,AS SHOWN,AS SHOWN,4756
100200823,100201950,8/3/2016,6/12/2018,7/31/2016,18929,PHILADELPHIA,790188439,COMPLEMENTARY PIECES,MISCELLANEOUS,LES CONTEMPORAINS,MAJORDOME,PEDESTAL TABLE - X-SHAPED BLACK NICKEL BASE,TOPS,TOP IN BLACK NICKEL,1920
100200823,100201950,8/3/2016,10/18/2017,7/31/2016,18929,PHILADELPHIA,790182841,TABLES,DINING TABLES,LES CONTEMPORAINS,TRACK,DINING TABLE - FIXED,FINISH,OAK,4008
100200823,100202094,1/26/2017,10/18/2017,1/9/2017,18929,PHILADELPHIA,790208504,SOFAS,STRAIGHT SOFAS,LES CONTEMPORAINS,DIGITAL,"ROUND 3-SEAT SOFA, LEFT",LEATHER,TOUNDRA LEATHER,5892
100603444,100603405,12/20/2019,,12/19/2019,2882,NATICK,101503444,SOFAS,SECTIONALS,LES CONTEMPORAINS,INDICE,LARGE CORNER/MERIDIENNE RIGHT,FABRICS,FABRIC CAT. C1 MENTON 5/1,13931.5
100603457,100603432,1/5/2020,,1/5/2020,2460,NATICK,790089938,ARMCHAIRS,OTTOMANS,NOUVEAUX CLASSIQUES,BOLERO,RECTANGULAR OTTOMAN,LEATHER,LEATHER CAT. BD,968
100603457,100603445,1/12/2020,1/12/2020,1/12/2020,2460,NATICK,790265979,ACCESSORIES,DECORATIVE OBJECTS,ACCESSORIES,DECO OBJECTS - C217 - 629,ATOM ROUND VASE BLACK,nan,NO CATEGORY,386.75
100603444,100603405,12/20/2019,,12/19/2019,2882,NATICK,100601039,SOFAS,SOFA COMPLEMENTARY UNITS,LES CONTEMPORAINS,INDICE,INDEPENDENT BOLSTER CUSHION,FABRICS,FABRIC CAT. C1 MENTON 5/1,382.5
100603457,100603432,1/5/2020,1/5/2020,1/5/2020,2460,NATICK,100052642,DECO OBJETS DE DECORAT,OBJETS DE DECORATION,LES CONTEMPORAINS,DIAMANTI,COUPE/ CENTERPIECE,nan,TOBACCO,743
100603457,100603432,1/5/2020,,1/5/2020,2460,NATICK,790089937,ARMCHAIRS,INDEPENDENT ARMCHAIRS,NOUVEAUX CLASSIQUES,BOLERO,ARMCHAIR,LEATHER,LEATHER CAT. F,2608
100603457,100603445,1/12/2020,1/12/2020,1/12/2020,2460,NATICK,790265981,ACCESSORIES,DECORATIVE OBJECTS,ACCESSORIES,DECO OBJECTS - C217 - 629,ATOM TALL VASE BLACK,nan,NO CATEGORY,386.75
102200847,102201196,10/20/2018,10/20/2018,10/20/2018,10069,PARAMUS,790173655,COMPLEMENTARY PIECES,PEDESTAL TABLES,LES CONTEMPORAINS,INDO,PEDESTAL TABLE,FINISH,TEMPERED GLASS,2167.5
102200861,102201212,10/26/2018,4/16/2019,10/26/2018,7024,PARAMUS,790250684,ACCESSORIES,DECORATIVE OBJECTS,ACCESSORIES,DECO OBJECTS - C117 - 629,CABARET VASE OLIVE GREEN,nan,NO CATEGORY,412.25
102200847,102201196,10/20/2018,10/20/2018,10/20/2018,10069,PARAMUS,790173654,COMPLEMENTARY PIECES,PEDESTAL TABLES,LES CONTEMPORAINS,INDO,PEDESTAL TABLE,FINISH,TEMPERED GLASS,2298.75
102200847,102201189,10/18/2018,10/19/2018,10/18/2018,10069,PARAMUS,790201246,ACCESSORIES,DECORATIVE OBJECTS,ACCESSORIES,DECO OBJECTS - C215 - 673,EVOLUTION ROUND VASE WHITE,nan,SANS TYPE,240
102200847,102201189,10/18/2018,10/19/2018,10/18/2018,10069,PARAMUS,790163034,ACCESSORIES,DECORATIVE OBJECTS,ACCESSORIES,DECO OBJECTS - C213 - 629,BRICK VASE GREEN,nan,NO CATEGORY,273
102200847,102201189,10/18/2018,10/19/2018,10/18/2018,10069,PARAMUS,790250668,ACCESSORIES,DECORATIVE OBJECTS,ACCESSORIES,DECO OBJECTS - C117 - 629,SNOWBALL VASE EMERALD,nan,NO CATEGORY,255
101600859,101601427,3/29/2018,7/24/2018,3/29/2018,33418,PALM BEACH,101600635,TABLES,DINING TABLES,LES CONTEMPORAINS,DIAPO,ROUND DINING TABLE,FINISH,BLUE AND TRANS GLASS,4295
101600860,101601424,3/27/2018,6/11/2018,3/27/2018,33418,PALM BEACH,790254751,ACCESSORIES,TEXTILES,ACCESSORIES,HIRU COLLECTION - RED,KOSODE SQUARE CUSHION - RED,nan,KENZO TAKADA FABRIC,370
101600859,101601427,3/29/2018,7/24/2018,3/29/2018,33418,PALM BEACH,790246133,STORAGE UNITS,SIDEBOARDS,LES CONTEMPORAINS,GLOBO CASEGOODS,"SIDEBOARD 2 - 4 DOORS, 2 DRAWERS",FINISH,BLUE OR BROWN MIRROR,5095
101600860,101601424,3/27/2018,6/11/2018,3/27/2018,33418,PALM BEACH,790254747,ACCESSORIES,TEXTILES,ACCESSORIES,HIRU COLLECTION - RED,HANAWA SQUARE CUSHION - RED,nan,KENZO TAKADA FABRIC,240
101600859,101601715,1/27/2019,5/17/2019,1/27/2019,33418,PALM BEACH,790182083,COMPLEMENTARY PIECES,CONSOLES,LES CONTEMPORAINS,FOREST,RECTANGULAR CONSOLE,TOPS,NATURAL GLASS TOP,2677
101701392,101702140,3/18/2017,3/19/2017,3/18/2017,11235,UPPER EAST SIDE,790189018,ACCESSORIES,TEXTILES,ACCESSORIES,JEAN PAUL GAULTIER FOR ROCHE BOBOIS - A2015 COLLEC,FEMINA CUSHION AQUA,nan,JPG FABRICS,156
101701392,101701496,5/20/2016,6/30/2016,5/20/2016,12235,UPPER EAST SIDE,790031334,BEDDING,BED BASES,LES CONTEMPORAINS,NEW SWEET BED BASE,BED BASE KING SIZE 195X205 CM,MECHANICAL,STANDARD,1040
101701390,101702020,1/25/2017,5/15/2017,1/25/2017,10069,UPPER EAST SIDE,100055771,BOOKCASES/CABINETS,CABINETS,JUST FOR,LOGOS,CUSTOM WALL UNIT,nan,nan,3982.5
101701392,101702168,3/30/2017,7/18/2017,3/30/2017,11235,UPPER EAST SIDE,790230868,COMPLEMENTARY PIECES,OCCASIONAL TABLES,LES CONTEMPORAINS,RADIAN,TALL OCCASIONAL TABLE,FINISH,CERAMIC - CAT AB,755.3
101701392,101701519,5/31/2016,9/16/2016,5/31/2016,11235,UPPER EAST SIDE,790208528,SOFAS,SOFA COMPLEMENTARY UNITS,LES CONTEMPORAINS,DIGITAL,SMALL BACK CUSHION,LEATHER,TOUNDRA LEATHER,540
101701390,102501256,1/5/2020,1/23/2020,1/5/2020,10069,UPPER WEST SIDE,790094168,TABLES,DINING TABLES,LES CONTEMPORAINS,ASTROLAB,RECTANGULAR DINING TABLE - GLOSSY POLISH,GLASS,GLASS  NATURAL,10472
101701392,101701519,5/31/2016,9/16/2016,5/31/2016,11235,UPPER EAST SIDE,790208516,SOFAS,STRAIGHT SOFAS,LES CONTEMPORAINS,DIGITAL,"LARGE ROUND 3-SEAT SOFA, LEFT",LEATHER,TOUNDRA LEATHER,5450
101701392,101701821,10/17/2016,11/1/2016,10/17/2016,11235,UPPER EAST SIDE,790022240,ARMCHAIRS,OTTOMANS,LES CONTEMPORAINS,BAKEA,OTTOMAN,LEATHER,LEATHER CAT. 03,1181.25
101200006,101200942,1/23/2018,4/27/2018,1/23/2018,33160,AVENTURA,790233270,SOFAS,STRAIGHT SOFAS,LES CONTEMPORAINS,EPISODE,2.5-SEAT SOFA,LEATHER,LEATHER CAT. 03,5112
101200006,101200942,1/23/2018,4/25/2018,1/23/2018,33160,AVENTURA,790046953,CHAIRS,CHAIRS,LES CONTEMPORAINS,STEEPLE CHAIR,CHAIR,FABRICS,FABRICS CAT. 1,9376
101200006,101201099,6/15/2018,6/18/2018,6/15/2018,33160,AVENTURA,790200717,ACCESSORIES,LIGHTING,ACCESSORIES,LAMPS - C215 - 25,O-O SUSPENSION BLACK/BLACK,nan,NO TYPE,2464
101200005,101200006,5/5/2015,8/26/2015,5/5/2015,nan,AVENTURA,790135470,ARMCHAIRS,INDEPENDENT ARMCHAIRS,LES CONTEMPORAINS,CURL ARMCHAIR,PIVOTING ARMCHAIR,LEATHER,LEATHER CAT. 03,3384
